Unnamed: 0,annotation_id,audio_path,file_id,start,end,label
46,652,recording_2024-11-24_11-55.wav,652,41910,42010,background
473,16,recording_2024-10-25_15-39.wav,15,46770,46870,background
427,213,recording_2024-11-15_12-11-02.wav,312,1320,1420,background
56,18,recording_2024-10-25_16-04.wav,17,207023,207123,housedoor_bell
312,350,recording_2024-11-15_14-21-38.wav,549,3240,3340,background
371,61,recording_2024-11-14_15-56-04.wav,61,6282,6382,background
80,31,recording_2024-10-27_12-22.wav,30,44498,44598,background
456,14,2024-10-24-15-53.wav,13,40449,40549,housedoor_bell
438,30,recording_2024-10-27_08-42.wav,29,16530,16630,background
169,20,recording_2024-10-26_15-00.wav,19,13969,14069,gardendoor_bell
26,26,recording_2024-10-26_20-34.wav,25,74340,74440,background
430,384,recording_2024-11-15_14-25-53.wav,583,1950,2050,background
462,378,recording_2024-11-15_14-25-09.wav,577,3630,3730,background
17,507,recording_2024-11-15_14-28-41.wav,606,4740,4840,background
336,39,recording_2024-11-02_15-50.wav,38,43052,43152,flatdoor_bell
310,63,recording_2024-11-14_15-56-25.wav,63,2061,2161,flatdoor_bell
4,325,recording_2024-11-15_14-18-31.wav,524,5730,5830,background
332,39,recording_2024-11-02_15-50.wav,38,3120,3220,gardendoor_bell
356,37,recording_2024-11-02_13-40.wav,36,88830,88930,background
504,13,record-24-10-02-19-34.wav,12,12450,12550,background
336,39,recording_2024-11-02_15-50.wav,38,42812,42912,flatdoor_bell
548,397,recording_2024-11-15_14-27-28.wav,596,6180,6280,background
431,541,recording_2024-11-15_14-32-55.wav,640,5220,5320,background
456,14,2024-10-24-15-53.wav,13,38409,38509,housedoor_bell
454,14,2024-10-24-15-53.wav,13,23303,23403,flatdoor_bell
79,31,recording_2024-10-27_12-22.wav,30,6934,7034,gardendoor_bell
439,28,recording_2024-10-26_20-52.wav,27,94620,94720,background
457,14,2024-10-24-15-53.wav,13,49118,49218,housedoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,2885,2985,housedoor_bell
356,37,recording_2024-11-02_13-40.wav,36,78690,78790,background
243,43,recording_2024-11-07_17-20.wav,42,106620,106720,background
210,654,recording_2024-12-04_15-05.wav,654,6152,6252,housedoor_bell
517,262,recording_2024-11-15_12-35-11.wav,361,5070,5170,background
568,36,recording_2024-10-31_08-43.wav,35,27870,27970,background
26,26,recording_2024-10-26_20-34.wav,25,38190,38290,background
210,654,recording_2024-12-04_15-05.wav,654,2972,3072,housedoor_bell
388,11,record-24-10-02-19-28.wav,10,86070,86170,background
593,270,recording_2024-11-15_12-39-00.wav,369,4050,4150,background
457,14,2024-10-24-15-53.wav,13,48038,48138,housedoor_bell
110,273,recording_2024-11-15_12-40-28.wav,372,2550,2650,background
68,290,recording_2024-11-15_13-16-37.wav,389,5160,5260,background
416,435,recording_2024-11-15_11-14-09.wav,234,2280,2380,background
56,18,recording_2024-10-25_16-04.wav,17,204473,204573,housedoor_bell
518,598,recording_2024-11-15_14-09-16.wav,449,2190,2290,background
210,654,recording_2024-12-04_15-05.wav,654,5852,5952,housedoor_bell
210,654,recording_2024-12-04_15-05.wav,654,4382,4482,housedoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,3027,3127,flatdoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,3015,3115,housedoor_bell
210,654,recording_2024-12-04_15-05.wav,654,2162,2262,housedoor_bell
417,404,recording_2024-11-15_10-42-57.wav,203,5400,5500,background
116,34,recording_2024-10-30_19-15.wav,33,35040,35140,background
425,436,recording_2024-11-15_11-15-08.wav,235,3240,3340,background
72,473,recording_2024-11-15_11-21-27.wav,272,0,100,background
55,18,recording_2024-10-25_16-04.wav,17,78240,78340,background
265,60,recording_2024-11-14_15-55-50.wav,60,2930,3030,flatdoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,3815,3915,housedoor_bell
418,4,background_3.wav,3,223650,223750,background
655,64,recording_2024-11-14_15-56-38.wav,64,1223,1323,flatdoor_bell
213,656,recording_2024-12-17_15-23.wav,656,7822,7922,housedoor_bell
347,41,recording_2024-11-03_19-45.wav,40,104040,104140,background
555,65,recording_2024-11-14_15-56-45.wav,65,1707,1807,flatdoor_bell
454,14,2024-10-24-15-53.wav,13,24203,24303,flatdoor_bell
354,9,background_8.wav,8,3870,3970,background
56,18,recording_2024-10-25_16-04.wav,17,205973,206073,housedoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,3065,3165,housedoor_bell
655,64,recording_2024-11-14_15-56-38.wav,64,2633,2733,flatdoor_bell
155,437,recording_2024-11-15_11-15-40.wav,236,5400,5500,background
457,14,2024-10-24-15-53.wav,13,50348,50448,housedoor_bell
210,654,recording_2024-12-04_15-05.wav,654,1712,1812,housedoor_bell
55,18,recording_2024-10-25_16-04.wav,17,132030,132130,background
568,36,recording_2024-10-31_08-43.wav,35,26370,26470,background
576,32,recording_2024-10-27_15-04.wav,31,116595,116695,background
418,4,background_3.wav,3,93870,93970,background
316,38,recording_2024-11-02_14-00.wav,37,51090,51190,background
438,30,recording_2024-10-27_08-42.wav,29,65190,65290,background
109,12,record-24-10-02-19-31.wav,11,122160,122260,background
339,44,recording_2024-11-08_11-29.wav,43,2358,2458,housedoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,1355,1455,housedoor_bell
79,31,recording_2024-10-27_12-22.wav,30,8224,8324,gardendoor_bell
1,433,recording_2024-11-15_11-13-15.wav,232,1230,1330,background
103,152,recording_2024-11-15_09-35-12.wav,151,1200,1300,background
457,14,2024-10-24-15-53.wav,13,47708,47808,housedoor_bell
590,313,recording_2024-11-15_14-17-02.wav,512,4710,4810,background
79,31,recording_2024-10-27_12-22.wav,30,3664,3764,gardendoor_bell
243,43,recording_2024-11-07_17-20.wav,42,2820,2920,background
210,654,recording_2024-12-04_15-05.wav,654,5102,5202,housedoor_bell
169,20,recording_2024-10-26_15-00.wav,19,12679,12779,gardendoor_bell
356,37,recording_2024-11-02_13-40.wav,36,102330,102430,background
334,39,recording_2024-11-02_15-50.wav,38,32511,32611,housedoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,4265,4365,housedoor_bell
334,39,recording_2024-11-02_15-50.wav,38,30321,30421,housedoor_bell
686,15,recording_2024-10-25_14-51.wav,14,28740,28840,background
68,290,recording_2024-11-15_13-16-37.wav,389,1530,1630,background
644,653,recording_2024-11-24_17-50.wav,653,56100,56200,background
530,42,recording_2024-11-06_17-40.wav,41,15152,15252,housedoor_bell
439,28,recording_2024-10-26_20-52.wav,27,18300,18400,background
668,62,recording_2024-11-14_15-56-14.wav,62,695,795,housedoor_bell
40,95,recording_2024-11-14_17-05-56.wav,91,6390,6490,background
210,654,recording_2024-12-04_15-05.wav,654,6242,6342,housedoor_bell
226,55,recording_2024-11-14_09-15-05.wav,55,2040,2140,background
55,18,recording_2024-10-25_16-04.wav,17,125940,126040,background
136,395,recording_2024-11-15_14-27-14.wav,594,3690,3790,background
332,39,recording_2024-11-02_15-50.wav,38,240,340,gardendoor_bell
530,42,recording_2024-11-06_17-40.wav,41,14012,14112,housedoor_bell
455,14,2024-10-24-15-53.wav,13,31808,31908,flatdoor_bell
310,63,recording_2024-11-14_15-56-25.wav,63,711,811,flatdoor_bell
99,33,recording_2024-10-27_20-46.wav,32,110100,110200,background
160,385,recording_2024-11-15_14-26-00.wav,584,5730,5830,background
139,27,recording_2024-10-26_20-39.wav,26,74850,74950,background
169,20,recording_2024-10-26_15-00.wav,19,11299,11399,gardendoor_bell
55,18,recording_2024-10-25_16-04.wav,17,62400,62500,background
210,654,recording_2024-12-04_15-05.wav,654,4232,4332,housedoor_bell
56,18,recording_2024-10-25_16-04.wav,17,207263,207363,housedoor_bell
477,170,recording_2024-11-15_09-38-45.wav,169,4200,4300,background
178,69,recording_2024-11-14_15-57-50.wav,69,510,610,housedoor_bell
655,64,recording_2024-11-14_15-56-38.wav,64,2243,2343,flatdoor_bell
79,31,recording_2024-10-27_12-22.wav,30,4594,4694,gardendoor_bell
349,40,recording_2024-11-02_17-09.wav,39,104460,104560,background
265,60,recording_2024-11-14_15-55-50.wav,60,3350,3450,flatdoor_bell
332,39,recording_2024-11-02_15-50.wav,38,1740,1840,gardendoor_bell
510,67,recording_2024-11-14_15-57-36.wav,67,2078,2178,housedoor_bell
620,17,recording_2024-10-25_15-59.wav,16,960,1060,background
57,18,recording_2024-10-25_16-04.wav,17,209419,209519,background
339,44,recording_2024-11-08_11-29.wav,43,5718,5818,housedoor_bell
575,32,recording_2024-10-27_15-04.wav,31,2010,2110,housedoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,1505,1605,housedoor_bell
316,38,recording_2024-11-02_14-00.wav,37,107670,107770,background
56,18,recording_2024-10-25_16-04.wav,17,203453,203553,housedoor_bell
554,65,recording_2024-11-14_15-56-45.wav,65,210,310,flatdoor_bell
334,39,recording_2024-11-02_15-50.wav,38,30051,30151,housedoor_bell
334,39,recording_2024-11-02_15-50.wav,38,33381,33481,housedoor_bell
655,64,recording_2024-11-14_15-56-38.wav,64,1343,1443,flatdoor_bell
32,29,recording_2024-10-26_21-49.wav,28,48150,48250,background
339,44,recording_2024-11-08_11-29.wav,43,4128,4228,housedoor_bell
151,80,recording_2024-11-14_15-59-25.wav,80,4320,4420,background
655,64,recording_2024-11-14_15-56-38.wav,64,533,633,flatdoor_bell
456,14,2024-10-24-15-53.wav,13,39189,39289,housedoor_bell
79,31,recording_2024-10-27_12-22.wav,30,6754,6854,gardendoor_bell
4,325,recording_2024-11-15_14-18-31.wav,524,5700,5800,background
215,656,recording_2024-12-17_15-23.wav,656,37165,37265,background
388,11,record-24-10-02-19-28.wav,10,25500,25600,background
620,17,recording_2024-10-25_15-59.wav,16,210900,211000,background
554,65,recording_2024-11-14_15-56-45.wav,65,0,100,flatdoor_bell
655,64,recording_2024-11-14_15-56-38.wav,64,803,903,flatdoor_bell
79,31,recording_2024-10-27_12-22.wav,30,1714,1814,gardendoor_bell
642,636,recording_2024-11-15_14-13-58.wav,487,4020,4120,background
536,468,recording_2024-11-15_11-20-34.wav,267,3780,3880,background
454,14,2024-10-24-15-53.wav,13,23423,23523,flatdoor_bell
620,17,recording_2024-10-25_15-59.wav,16,102810,102910,background
575,32,recording_2024-10-27_15-04.wav,31,1050,1150,housedoor_bell
55,18,recording_2024-10-25_16-04.wav,17,155820,155920,background
655,64,recording_2024-11-14_15-56-38.wav,64,623,723,flatdoor_bell
243,43,recording_2024-11-07_17-20.wav,42,89610,89710,background
169,20,recording_2024-10-26_15-00.wav,19,10249,10349,gardendoor_bell
583,517,recording_2024-11-15_14-29-59.wav,616,3900,4000,background
388,11,record-24-10-02-19-28.wav,10,114870,114970,background
273,600,recording_2024-11-15_14-09-30.wav,451,3360,3460,background
169,20,recording_2024-10-26_15-00.wav,19,10429,10529,gardendoor_bell
457,14,2024-10-24-15-53.wav,13,47618,47718,housedoor_bell
418,4,background_3.wav,3,144120,144220,background
169,20,recording_2024-10-26_15-00.wav,19,11119,11219,gardendoor_bell
332,39,recording_2024-11-02_15-50.wav,38,2430,2530,gardendoor_bell
456,14,2024-10-24-15-53.wav,13,38499,38599,housedoor_bell
456,14,2024-10-24-15-53.wav,13,40299,40399,housedoor_bell
26,26,recording_2024-10-26_20-34.wav,25,96930,97030,background
595,48,recording_2024-11-13_16-24-41.wav,48,1350,1450,background
5,159,recording_2024-11-15_09-37-07.wav,158,990,1090,background
370,61,recording_2024-11-14_15-56-04.wav,61,3525,3625,housedoor_bell
332,39,recording_2024-11-02_15-50.wav,38,1770,1870,gardendoor_bell
457,14,2024-10-24-15-53.wav,13,47198,47298,housedoor_bell
418,4,background_3.wav,3,178050,178150,background
240,83,recording_2024-11-14_15-59-48.wav,83,7590,7690,background
352,176,recording_2024-11-15_09-55-01.wav,175,4680,4780,background
26,26,recording_2024-10-26_20-34.wav,25,63000,63100,background
210,654,recording_2024-12-04_15-05.wav,654,5132,5232,housedoor_bell
79,31,recording_2024-10-27_12-22.wav,30,2494,2594,gardendoor_bell
356,37,recording_2024-11-02_13-40.wav,36,104430,104530,background
349,40,recording_2024-11-02_17-09.wav,39,25890,25990,background
305,153,recording_2024-11-15_09-35-19.wav,152,1590,1690,background
668,62,recording_2024-11-14_15-56-14.wav,62,3155,3255,housedoor_bell
210,654,recording_2024-12-04_15-05.wav,654,6362,6462,housedoor_bell
310,63,recording_2024-11-14_15-56-25.wav,63,1641,1741,flatdoor_bell
55,18,recording_2024-10-25_16-04.wav,17,193440,193540,background
655,64,recording_2024-11-14_15-56-38.wav,64,3383,3483,flatdoor_bell
169,20,recording_2024-10-26_15-00.wav,19,10129,10229,gardendoor_bell
109,12,record-24-10-02-19-31.wav,11,160950,161050,background
510,67,recording_2024-11-14_15-57-36.wav,67,4598,4698,housedoor_bell
55,18,recording_2024-10-25_16-04.wav,17,183540,183640,background
180,244,recording_2024-11-15_12-31-45.wav,343,2520,2620,background
26,26,recording_2024-10-26_20-34.wav,25,91290,91390,background
474,24,recording_2024-10-26_20-11.wav,23,3900,4000,background
457,14,2024-10-24-15-53.wav,13,47858,47958,housedoor_bell
457,14,2024-10-24-15-53.wav,13,47678,47778,housedoor_bell
63,456,recording_2024-11-15_11-18-49.wav,255,1110,1210,background
79,31,recording_2024-10-27_12-22.wav,30,8614,8714,gardendoor_bell
310,63,recording_2024-11-14_15-56-25.wav,63,2721,2821,flatdoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,4437,4537,flatdoor_bell
55,18,recording_2024-10-25_16-04.wav,17,104580,104680,background
265,60,recording_2024-11-14_15-55-50.wav,60,2810,2910,flatdoor_bell
207,272,recording_2024-11-15_12-40-18.wav,371,5850,5950,background
56,18,recording_2024-10-25_16-04.wav,17,204953,205053,housedoor_bell
142,351,recording_2024-11-15_14-21-45.wav,550,3240,3340,background
555,65,recording_2024-11-14_15-56-45.wav,65,6717,6817,flatdoor_bell
456,14,2024-10-24-15-53.wav,13,41049,41149,housedoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,1575,1675,housedoor_bell
439,28,recording_2024-10-26_20-52.wav,27,113070,113170,background
530,42,recording_2024-11-06_17-40.wav,41,13472,13572,housedoor_bell
265,60,recording_2024-11-14_15-55-50.wav,60,3080,3180,flatdoor_bell
618,490,recording_2024-11-15_11-55-00.wav,289,600,700,background
481,70,recording_2024-11-14_15-58-01.wav,70,6600,6700,background
502,13,record-24-10-02-19-34.wav,12,37047,37147,housedoor_bell
497,168,recording_2024-11-15_09-38-31.wav,167,3150,3250,background
599,534,recording_2024-11-15_14-32-04.wav,633,3960,4060,background
403,131,recording_2024-11-15_09-27-29.wav,130,930,1030,background
457,14,2024-10-24-15-53.wav,13,47318,47418,housedoor_bell
576,32,recording_2024-10-27_15-04.wav,31,53805,53905,background
169,20,recording_2024-10-26_15-00.wav,19,12229,12329,gardendoor_bell
310,63,recording_2024-11-14_15-56-25.wav,63,831,931,flatdoor_bell
457,14,2024-10-24-15-53.wav,13,49928,50028,housedoor_bell
26,26,recording_2024-10-26_20-34.wav,25,37440,37540,background
79,31,recording_2024-10-27_12-22.wav,30,6454,6554,gardendoor_bell
456,14,2024-10-24-15-53.wav,13,37839,37939,housedoor_bell
170,20,recording_2024-10-26_15-00.wav,19,23389,23489,background
245,68,recording_2024-11-14_15-57-43.wav,68,60,160,housedoor_bell
339,44,recording_2024-11-08_11-29.wav,43,918,1018,housedoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,4605,4705,housedoor_bell
510,67,recording_2024-11-14_15-57-36.wav,67,1568,1668,housedoor_bell
571,319,recording_2024-11-15_14-17-46.wav,518,180,280,background
336,39,recording_2024-11-02_15-50.wav,38,44432,44532,flatdoor_bell
204,613,recording_2024-11-15_14-11-05.wav,464,3540,3640,background
79,31,recording_2024-10-27_12-22.wav,30,2614,2714,gardendoor_bell
356,37,recording_2024-11-02_13-40.wav,36,21750,21850,background
347,41,recording_2024-11-03_19-45.wav,40,76590,76690,background
455,14,2024-10-24-15-53.wav,13,29588,29688,flatdoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,1775,1875,housedoor_bell
285,192,recording_2024-11-15_10-28-35.wav,191,2310,2410,background
567,211,recording_2024-11-15_12-10-44.wav,310,3060,3160,background
558,99,recording_2024-11-14_17-06-30.wav,95,870,970,background
109,12,record-24-10-02-19-31.wav,11,10380,10480,background
418,4,background_3.wav,3,9120,9220,background
259,101,recording_2024-11-14_17-06-45.wav,97,4560,4660,background
451,393,recording_2024-11-15_14-26-59.wav,592,3480,3580,background
555,65,recording_2024-11-14_15-56-45.wav,65,1197,1297,flatdoor_bell
606,614,recording_2024-11-15_14-11-15.wav,465,1320,1420,background
564,593,recording_2024-11-15_14-07-44.wav,444,1050,1150,background
620,17,recording_2024-10-25_15-59.wav,16,98730,98830,background
457,14,2024-10-24-15-53.wav,13,46718,46818,housedoor_bell
333,39,recording_2024-11-02_15-50.wav,38,16238,16338,background
213,656,recording_2024-12-17_15-23.wav,656,9142,9242,housedoor_bell
321,441,recording_2024-11-15_11-16-26.wav,240,3450,3550,background
341,224,recording_2024-11-15_12-19-39.wav,323,2280,2380,background
284,215,recording_2024-11-15_12-16-49.wav,314,6300,6400,background
79,31,recording_2024-10-27_12-22.wav,30,3484,3584,gardendoor_bell
262,301,recording_2024-11-15_13-19-09.wav,400,3420,3520,background
310,63,recording_2024-11-14_15-56-25.wav,63,981,1081,flatdoor_bell
169,20,recording_2024-10-26_15-00.wav,19,11029,11129,gardendoor_bell
569,66,recording_2024-11-14_15-56-53.wav,66,5700,5800,background
680,254,recording_2024-11-15_12-33-47.wav,353,2220,2320,background
377,72,recording_2024-11-14_15-58-25.wav,72,3150,3250,background
245,68,recording_2024-11-14_15-57-43.wav,68,210,310,housedoor_bell
336,39,recording_2024-11-02_15-50.wav,38,42152,42252,flatdoor_bell
309,113,recording_2024-11-15_08-42-07.wav,112,810,910,background
555,65,recording_2024-11-14_15-56-45.wav,65,5337,5437,flatdoor_bell
530,42,recording_2024-11-06_17-40.wav,41,14552,14652,housedoor_bell
455,14,2024-10-24-15-53.wav,13,30398,30498,flatdoor_bell
575,32,recording_2024-10-27_15-04.wav,31,3300,3400,housedoor_bell
322,103,recording_2024-11-16_11-43.wav,651,5528,5628,housedoor_bell
454,14,2024-10-24-15-53.wav,13,24083,24183,flatdoor_bell
473,16,recording_2024-10-25_15-39.wav,15,39600,39700,background
575,32,recording_2024-10-27_15-04.wav,31,2340,2440,housedoor_bell
655,64,recording_2024-11-14_15-56-38.wav,64,3473,3573,flatdoor_bell
347,41,recording_2024-11-03_19-45.wav,40,54870,54970,background
530,42,recording_2024-11-06_17-40.wav,41,14402,14502,housedoor_bell
223,588,recording_2024-11-15_14-06-15.wav,439,3150,3250,background
213,656,recording_2024-12-17_15-23.wav,656,7642,7742,housedoor_bell
265,60,recording_2024-11-14_15-55-50.wav,60,3230,3330,flatdoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,4115,4215,housedoor_bell
310,63,recording_2024-11-14_15-56-25.wav,63,1281,1381,flatdoor_bell
80,31,recording_2024-10-27_12-22.wav,30,31538,31638,background
672,236,recording_2024-11-15_12-22-57.wav,335,4710,4810,background
531,42,recording_2024-11-06_17-40.wav,41,9690,9790,background
169,20,recording_2024-10-26_15-00.wav,19,9649,9749,gardendoor_bell
418,4,background_3.wav,3,131730,131830,background
370,61,recording_2024-11-14_15-56-04.wav,61,735,835,housedoor_bell
262,301,recording_2024-11-15_13-19-09.wav,400,1380,1480,background
627,486,recording_2024-11-15_11-37-21.wav,285,4620,4720,background
304,136,recording_2024-11-15_09-28-08.wav,135,3630,3730,background
169,20,recording_2024-10-26_15-00.wav,19,11599,11699,gardendoor_bell
388,11,record-24-10-02-19-28.wav,10,125610,125710,background
645,494,recording_2024-11-15_11-55-36.wav,293,6000,6100,background
99,33,recording_2024-10-27_20-46.wav,32,67290,67390,background
210,654,recording_2024-12-04_15-05.wav,654,4082,4182,housedoor_bell
348,3,background_2.wav,2,34564,34664,background
632,25,recording_2024-10-26_20-26.wav,24,55066,55166,background
322,103,recording_2024-11-16_11-43.wav,651,5678,5778,housedoor_bell
169,20,recording_2024-10-26_15-00.wav,19,12649,12749,gardendoor_bell
320,646,recording_2024-11-15_14-15-12.wav,497,5730,5830,background
339,44,recording_2024-11-08_11-29.wav,43,4578,4678,housedoor_bell
213,656,recording_2024-12-17_15-23.wav,656,7072,7172,housedoor_bell
79,31,recording_2024-10-27_12-22.wav,30,4384,4484,gardendoor_bell
90,628,recording_2024-11-15_14-13-00.wav,479,6000,6100,background
575,32,recording_2024-10-27_15-04.wav,31,750,850,housedoor_bell
650,59,recording_2024-11-14_15-55-41.wav,59,4890,4990,background
334,39,recording_2024-11-02_15-50.wav,38,30021,30121,housedoor_bell
530,42,recording_2024-11-06_17-40.wav,41,15512,15612,housedoor_bell
336,39,recording_2024-11-02_15-50.wav,38,41672,41772,flatdoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,7137,7237,flatdoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,2997,3097,flatdoor_bell
63,456,recording_2024-11-15_11-18-49.wav,255,2790,2890,background
512,255,recording_2024-11-15_12-33-57.wav,354,1440,1540,background
632,25,recording_2024-10-26_20-26.wav,24,110656,110756,background
454,14,2024-10-24-15-53.wav,13,25073,25173,flatdoor_bell
108,219,recording_2024-11-15_12-18-14.wav,318,5130,5230,background
455,14,2024-10-24-15-53.wav,13,30218,30318,flatdoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,4977,5077,flatdoor_bell
210,654,recording_2024-12-04_15-05.wav,654,3572,3672,housedoor_bell
48,510,recording_2024-11-15_14-29-03.wav,609,2040,2140,background
580,275,recording_2024-11-15_12-41-03.wav,374,2760,2860,background
473,16,recording_2024-10-25_15-39.wav,15,36600,36700,background
334,39,recording_2024-11-02_15-50.wav,38,32721,32821,housedoor_bell
510,67,recording_2024-11-14_15-57-36.wav,67,1598,1698,housedoor_bell
333,39,recording_2024-11-02_15-50.wav,38,13088,13188,background
79,31,recording_2024-10-27_12-22.wav,30,6814,6914,gardendoor_bell
35,249,recording_2024-11-15_12-32-58.wav,348,6810,6910,background
89,76,recording_2024-11-14_15-58-55.wav,76,6750,6850,background
211,654,recording_2024-12-04_15-05.wav,654,51417,51517,background
310,63,recording_2024-11-14_15-56-25.wav,63,2241,2341,flatdoor_bell
310,63,recording_2024-11-14_15-56-25.wav,63,2901,3001,flatdoor_bell
169,20,recording_2024-10-26_15-00.wav,19,8839,8939,gardendoor_bell
139,27,recording_2024-10-26_20-39.wav,26,106320,106420,background
322,103,recording_2024-11-16_11-43.wav,651,3308,3408,housedoor_bell
222,130,recording_2024-11-15_09-27-22.wav,129,5190,5290,background
370,61,recording_2024-11-14_15-56-04.wav,61,4635,4735,housedoor_bell
632,25,recording_2024-10-26_20-26.wav,24,53986,54086,background
418,4,background_3.wav,3,142860,142960,background
655,64,recording_2024-11-14_15-56-38.wav,64,863,963,flatdoor_bell
332,39,recording_2024-11-02_15-50.wav,38,180,280,gardendoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,545,645,housedoor_bell
196,172,recording_2024-11-15_09-39-00.wav,171,3180,3280,background
336,39,recording_2024-11-02_15-50.wav,38,44882,44982,flatdoor_bell
452,526,recording_2024-11-15_14-31-05.wav,625,2220,2320,background
555,65,recording_2024-11-14_15-56-45.wav,65,5667,5767,flatdoor_bell
597,206,recording_2024-11-15_12-10-07.wav,305,1650,1750,background
622,467,recording_2024-11-15_11-20-26.wav,266,6240,6340,background
668,62,recording_2024-11-14_15-56-14.wav,62,2165,2265,housedoor_bell
213,656,recording_2024-12-17_15-23.wav,656,6382,6482,housedoor_bell
510,67,recording_2024-11-14_15-57-36.wav,67,4418,4518,housedoor_bell
632,25,recording_2024-10-26_20-26.wav,24,47626,47726,background
218,223,recording_2024-11-15_12-19-07.wav,322,780,880,background
105,390,recording_2024-11-15_14-26-37.wav,589,2130,2230,background
501,102,recording_2024-11-14_17-06-52.wav,98,600,700,background
569,66,recording_2024-11-14_15-56-53.wav,66,2880,2980,background
293,444,recording_2024-11-15_11-16-52.wav,243,3090,3190,background
510,67,recording_2024-11-14_15-57-36.wav,67,578,678,housedoor_bell
139,27,recording_2024-10-26_20-39.wav,26,84510,84610,background
243,43,recording_2024-11-07_17-20.wav,42,75990,76090,background
99,33,recording_2024-10-27_20-46.wav,32,83430,83530,background
139,27,recording_2024-10-26_20-39.wav,26,68550,68650,background
456,14,2024-10-24-15-53.wav,13,39639,39739,housedoor_bell
210,654,recording_2024-12-04_15-05.wav,654,3992,4092,housedoor_bell
336,39,recording_2024-11-02_15-50.wav,38,44552,44652,flatdoor_bell
333,39,recording_2024-11-02_15-50.wav,38,25538,25638,background
332,39,recording_2024-11-02_15-50.wav,38,3150,3250,gardendoor_bell
4,325,recording_2024-11-15_14-18-31.wav,524,5670,5770,background
361,21,recording_2024-10-26_19-36.wav,20,19380,19480,background
169,20,recording_2024-10-26_15-00.wav,19,11629,11729,gardendoor_bell
329,198,recording_2024-11-15_10-30-21.wav,197,780,880,background
509,410,recording_2024-11-15_10-55-56.wav,209,690,790,background
334,39,recording_2024-11-02_15-50.wav,38,29901,30001,housedoor_bell
322,103,recording_2024-11-16_11-43.wav,651,3848,3948,housedoor_bell
413,487,recording_2024-11-15_11-38-10.wav,286,5280,5380,background
555,65,recording_2024-11-14_15-56-45.wav,65,6567,6667,flatdoor_bell
530,42,recording_2024-11-06_17-40.wav,41,14342,14442,housedoor_bell
153,104,recording_2024-11-15_08-38-38.wav,103,4050,4150,background
438,30,recording_2024-10-27_08-42.wav,29,19770,19870,background
265,60,recording_2024-11-14_15-55-50.wav,60,1880,1980,flatdoor_bell
332,39,recording_2024-11-02_15-50.wav,38,630,730,gardendoor_bell
510,67,recording_2024-11-14_15-57-36.wav,67,2558,2658,housedoor_bell
554,65,recording_2024-11-14_15-56-45.wav,65,60,160,flatdoor_bell
334,39,recording_2024-11-02_15-50.wav,38,32211,32311,housedoor_bell
455,14,2024-10-24-15-53.wav,13,30848,30948,flatdoor_bell
393,112,recording_2024-11-15_08-41-54.wav,111,4710,4810,background
265,60,recording_2024-11-14_15-55-50.wav,60,3320,3420,flatdoor_bell
334,39,recording_2024-11-02_15-50.wav,38,32781,32881,housedoor_bell
358,288,recording_2024-11-15_13-15-42.wav,387,2760,2860,background
79,31,recording_2024-10-27_12-22.wav,30,8494,8594,gardendoor_bell
265,60,recording_2024-11-14_15-55-50.wav,60,1940,2040,flatdoor_bell
456,14,2024-10-24-15-53.wav,13,39459,39559,housedoor_bell
334,39,recording_2024-11-02_15-50.wav,38,32751,32851,housedoor_bell
510,67,recording_2024-11-14_15-57-36.wav,67,1058,1158,housedoor_bell
322,103,recording_2024-11-16_11-43.wav,651,4658,4758,housedoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,7317,7417,flatdoor_bell
322,103,recording_2024-11-16_11-43.wav,651,6548,6648,housedoor_bell
484,231,recording_2024-11-15_12-21-52.wav,330,690,790,background
530,42,recording_2024-11-06_17-40.wav,41,16262,16362,housedoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,3755,3855,housedoor_bell
456,14,2024-10-24-15-53.wav,13,40359,40459,housedoor_bell
414,638,recording_2024-11-15_14-14-13.wav,489,3450,3550,background
510,67,recording_2024-11-14_15-57-36.wav,67,788,888,housedoor_bell
530,42,recording_2024-11-06_17-40.wav,41,16322,16422,housedoor_bell
4,325,recording_2024-11-15_14-18-31.wav,524,6180,6280,background
555,65,recording_2024-11-14_15-56-45.wav,65,4077,4177,flatdoor_bell
322,103,recording_2024-11-16_11-43.wav,651,6488,6588,housedoor_bell
169,20,recording_2024-10-26_15-00.wav,19,10699,10799,gardendoor_bell
